Machine,Sub_Machine,.,Task_Description,Task_Code,Estimated_mins,Crew,Period_freq,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52
Triplex Lubrication,الكالندر,25,زيت الهواء,610,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Lubrication,الكالندر,26,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Lubrication,الكالندر,27,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Lubrication,تزييت الكالندر,28,تنظيف,600,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Lubrication,تزييت الكالندر,29,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Lubrication,وحدة فرامل الكالندر,30,تنظيف,600,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Lubrication,وحدة فرامل الكالندر,31,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Lubrication,C3 اكسترودر,32,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Lubrication,C3 اكسترودر,33,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Lubrication,C3 هيدروليك,34,تنظيف,600,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Lubrication,C3 هيدروليك,35,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Lubrication,سير تغذية الكالندر,36,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Lubrication,سير تغذية الكالندر,37,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Lubrication,سكينة قطع الترد,38,تشحيم,620,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Lubrication,سكينة قطع الترد,39,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Lubrication,هيدروليك سكينة الترد,40,تنظيف,600,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Lubrication,هيدروليك سكينة الترد,41,تزييت,630,90,1,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Triplex Mechanical,سير التغذية,1,التأكد من عمل سير التغذية بكفاءة,300,15,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,سير التغذية,2,تنظيف رولات سير التغذية,340,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Mechanical,سير التغذية,3,تنظيف سير التغذية,350,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,الاكسترودر,4,معالجة اى تسريب زيت من وحدة الهيدروليك,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,الاكسترودر,5,معالجة اى تسريب زيت من الجيربوكس,310,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,الاكسترودر,6,معالجة اى تسريب زيت من الفيدرول,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,الاكسترودر,7,تغيير بلى الفيدرول,440,120,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,الاكسترودر,8,معالجة أي تسريب مياه من روتارى جوينت الاكسترودر,360,60,2,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,الاكسترودر,9,التأكد من عمل Driving Coupling بكفاءة,350,60,1,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,الاكسترودر,10,التأكد من عمل الثرموريجيوليشن,470,45,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Mechanical,الاكسترودر,11,معالجة أى تسريب مياه من الثرموريجيوليشن,360,60,2,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Mechanical,سير الماستر,12,ضبط حركة سير الماستر,300,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,سير الماستر,13,تنظيف رولات سير الماستر,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,سير الماستر,14,تغيير كتاين رولات سير الماستر,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,سير الختم,15,ضبط حركة سير الختم,300,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,سير الختم,16,تنظيف رولات سير الختم,340,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,سير الختم,17,تغيير كتاين رولات سير الختم,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,الكالندر,18,معالجة اى تسريب زيت من وحدة هيدروليك الكالندر,310,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Mechanical,الكالندر,19,التأكد من ضغوط زيت الهيدروليك,410,30,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Mechanical,الكالندر,20,معالجة اى تسريب زيت من وحدة تزييت الكالندر,310,60,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,الكالندر,21,تنظيف فلاتر زيت وحدة تزييت الكالندر,400,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,الكالندر,22,التأكد من ضغوط زيت وحدة التزييت,410,30,1,8,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,,,,,,x,,,
Triplex Mechanical,الكالندر,23,التأكد من عمل البساتم بكفاءة,420,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,الكالندر,24,معالجة أى تسريب مياه من الروتارى جوينت OP,360,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,الكالندر,25,ضبط الخلوص بين الدرافيل,430,180,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,الكالندر,26,ضبط سكاكين قطع العرض,380,45,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,الكالندر,27,تغيير سكاكين قطع العرض,390,45,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,الكالندر,28,معالجة أى تسريب مياه من الروتارى جوينت DR,360,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,الكالندر,29,التأكد من عمل الثرموريجيوليشن,470,45,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Mechanical,الكالندر,30,معالجة أى تسريب مياه من الثرموريجيوليشن,360,60,1,1,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
Triplex Mechanical,بقية الخط,31,تنظيف رولات وسير و حوض التبريد العلوى,340,120,4,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,بقية الخط,32,ضبط حركة سير حوض التبريد العلوى,300,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,بقية الخط,33,تنظيف رولات وسير و حوض التبريد الاوسط,340,120,4,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,بقية الخط,34,ضبط حركة سير حوض التبريد الاوسط,300,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,بقية الخط,35,تنظيف رولات وسير و حوض التبريد السفلى,340,120,4,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,بقية الخط,36,ضبط حركة سير حوض التبريد السفلى,300,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,بقية الخط,37,تغيير كتاين رولات ما بعد حوض التبريد السفلى,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,بقية الخط,38,ضبط حركة سير السكينة,300,60,2,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,بقية الخط,39,تغيير كتاين رولات ما بعد السكينة,490,60,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,بقية الخط,40,ضبط قطع السكينة,380,60,1,13,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,,,,,,,,,,x,,,
Triplex Mechanical,بقية الخط,41,تغيير سكينتى (الروتارى و الكونتر),390,180,2,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,بقية الخط,42,"التأكد من خلوص اسكرو 150,200,180",580,480,6,26,,,,,,,,,,,,,,,,,,,,,,,,,x,,,,,,,,,,,,,,,,,,,,,,,,,,x,
Triplex Mechanical,بقية الخط,43,"تغيير اسكرو 150,200,180",590,480,6,52,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
